y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
14.4363,4,4.25,3650.0,5328.0,1.5,A0,0,9,2330,1320,1710.0,3600.0,108
4.3525,3,1.75,1400.0,,1.0,A0,0,7,870,530,1400.0,4000.0,64
2.0,3,2.5,1480.0,15639.0,2.0,A0,0,8,1480,0,1480.0,16454.0,28
6.5,4,1.75,2190.0,9400.0,1.0,A0,0,7,1450,740,,9000.0,53
5.55,3,3.25,1610.0,1275.0,2.0,A0,0,8,1220,390,1750.0,3000.0,10
4.26,4,2.25,2680.0,5439.0,2.0,A0,0,7,2680,0,2460.0,4473.0,15
2.4,1,0.75,,4600.0,1.0,A0,0,6,770,0,1550.0,4600.0,105
2.5,4,2.5,2260.0,5702.0,2.0,A0,0,8,2260,0,2450.0,6381.0,13
3.055,3,2.0,1270.0,1348.0,3.0,A0,0,8,1270,0,1180.0,1360.0,12
4.17,2,1.0,880.0,2970.0,1.0,A0,0,7,880,0,1370.0,3060.0,88
2.25,3,1.0,970.0,12300.0,1.0,A0,0,7,970,0,2040.0,9994.0,33
5.085,3,1.75,1720.0,7800.0,1.0,A0,0,7,1170,550,1760.0,7276.0,37
3.85,3,2.25,2080.0,50965.0,1.0,A0,0,8,1590,490,2270.0,51836.0,36
6.88,4,2.5,3220.0,7873.0,2.0,A0,0,10,3220,0,2610.0,8023.0,21
8.95,4,3.25,4740.0,76230.0,2.0,A0,0,10,4740,0,,49206.0,28
2.035,3,2.0,1570.0,5250.0,1.0,A0,0,7,1570,0,1570.0,5250.0,17
0.609,2,1.0,760.0,3800.0,1.0,A0,0,6,760,0,1220.0,7410.0,65
2.6,3,1.0,980.0,9903.0,1.0,A0,0,7,980,0,,9903.0,49
4.25,2,2.5,1950.0,2162.0,2.0,A0,0,9,1500,450,,2457.0,3
4.43,4,2.75,2520.0,14021.0,2.0,A0,0,9,2520,0,2330.0,14007.0,16
5.4,4,1.5,2650.0,34000.0,2.0,A0,0,7,2650,0,1960.0,34000.0,85
0.95,3,1.0,1480.0,5670.0,1.0,A0,0,6,780,700,760.0,5040.0,71
1.785,3,1.5,1440.0,12040.0,1.0,A0,0,7,1440,0,1720.0,12040.0,56
5.15,5,1.0,1840.0,6710.0,1.5,A0,0,7,1840,0,1410.0,4880.0,95
2.57,3,1.75,1340.0,13115.0,1.0,A0,0,7,1340,0,,10800.0,37
2.8,4,1.75,2160.0,7417.0,1.0,A0,0,7,1360,800,1880.0,8022.0,32
0.1,2,1.0,910.0,9753.0,1.0,A0,0,5,910,0,1160.0,7405.0,68
2.6995,3,2.0,1470.0,6950.0,1.0,A0,0,6,1470,0,1660.0,5065.0,83
4.6,4,2.5,2240.0,6920.0,1.0,A0,0,8,1380,860,1540.0,7000.0,41
3.749,3,1.75,1760.0,8266.0,1.0,A0,0,7,1760,0,1400.0,8519.0,61
15.95,5,3.5,4320.0,40816.0,2.0,A0,0,11,4320,0,4320.0,44584.0,18
4.43,4,2.5,1740.0,7500.0,1.0,A0,0,7,1220,520,1790.0,7350.0,39
2.05,4,2.5,,7416.0,2.0,A0,0,8,2050,0,2050.0,7920.0,25
1.35,3,2.25,2140.0,9775.0,1.0,A0,0,7,1470,670,,8625.0,37
5.3,4,3.25,2885.0,33671.0,2.0,A0,0,8,2885,0,1910.0,16000.0,31
1.185,2,1.0,950.0,15996.0,1.0,A0,0,7,950,0,950.0,25510.0,69
5.15,3,2.25,2300.0,12430.0,1.0,A0,2,8,1580,720,,12430.0,55
3.7,3,2.25,1800.0,11200.0,1.0,A0,0,8,1270,530,1940.0,11250.0,36
2.75,2,1.75,1430.0,7921.0,1.0,A0,0,7,1430,0,1290.0,8040.0,32
2.75,3,1.0,1540.0,9800.0,1.0,A0,0,7,1540,0,1560.0,9450.0,65
3.83,5,2.5,3090.0,23265.0,1.0,A0,0,8,2990,100,2560.0,18773.0,58
11.75,4,3.75,4520.0,9240.0,1.5,A0,2,10,3270,1250,3380.0,9240.0,23
6.25,3,1.75,2100.0,5000.0,1.5,A0,0,8,2100,0,1830.0,4200.0,99
4.49,4,2.25,2190.0,15491.0,2.0,A0,0,8,2190,0,2090.0,15039.0,34
4.2,4,3.0,2740.0,2811.0,2.0,A0,0,8,2240,500,2740.0,3596.0,12
2.3,3,2.0,1830.0,10873.0,1.0,A0,0,8,1830,0,2490.0,8976.0,26
3.75,3,2.0,1510.0,43560.0,1.0,A0,0,7,1510,0,2060.0,67756.0,61
4.249,4,3.0,2180.0,12196.0,2.0,A0,0,7,2180,0,1500.0,6534.0,47
4.05,6,5.0,3028.0,,2.0,A0,0,7,3028,0,1400.0,34575.0,10
15.455,3,2.5,3490.0,9362.0,1.0,A0,3,9,1770,1720,,7425.0,55
3.8,2,1.0,1330.0,92782.0,1.0,A0,0,6,1330,0,1280.0,168141.0,65
3.71,4,1.75,1730.0,5922.0,2.0,A0,0,7,1730,0,1700.0,6127.0,66
3.03,4,1.0,1300.0,6075.0,1.0,A0,0,7,1300,0,1450.0,7320.0,61
3.35,3,1.0,1230.0,7020.0,1.0,A0,0,7,1090,140,1390.0,5850.0,91
1.8,3,1.0,1180.0,13650.0,1.0,A0,0,7,1180,0,1460.0,11730.0,48
3.815,3,2.25,2090.0,9163.0,1.0,A0,0,7,1460,630,1960.0,7713.0,40
8.945,3,3.25,2080.0,3025.0,2.0,A0,2,8,1220,860,2680.0,6518.0,31
5.26002,4,2.5,2050.0,8094.0,1.0,A0,0,8,1050,1000,1990.0,9020.0,39
8.0,6,3.25,2820.0,4536.0,2.0,A0,0,8,1930,890,2820.0,4536.0,98
16.25,4,3.5,4330.0,15335.0,2.0,A0,0,11,3230,1100,3840.0,14311.0,27
2.315,2,1.0,840.0,892.0,2.0,A0,0,7,840,0,1030.0,1007.0,9
6.35,4,2.75,2940.0,4232.0,2.0,A0,0,9,2940,0,2410.0,4000.0,11
1.155,3,1.5,1110.0,1150.0,2.0,A0,0,8,940,170,1380.0,1751.0,8
3.26,3,3.25,1770.0,1977.0,3.0,A0,0,8,1770,0,1860.0,2210.0,14
4.7,3,2.0,1550.0,4000.0,1.0,A0,0,7,940,610,1880.0,4000.0,60
7.75,5,3.5,3870.0,65556.0,2.0,A0,0,10,3870,0,4290.0,67019.0,21
2.649,4,2.5,2340.0,9748.0,1.0,A0,1,8,1610,730,2070.0,8241.0,34
4.65,4,2.25,2540.0,228254.0,1.0,A0,0,8,1450,1090,1780.0,59241.0,25
2.36,3,2.75,1400.0,7880.0,1.0,A0,0,7,1000,400,1400.0,7279.0,34
2.75,3,1.0,1010.0,11244.0,1.0,A0,0,7,1010,0,1220.0,11242.0,68
2.975,5,3.0,2480.0,10090.0,1.0,A0,0,7,1300,1180,2290.0,9900.0,11
4.25,3,2.25,1690.0,4964.0,2.0,A0,0,8,1690,0,1800.0,5036.0,26
3.15,3,1.75,1435.0,8960.0,1.0,A0,0,8,1435,0,,9450.0,46
3.6495,3,2.0,1230.0,1613.0,2.0,A0,0,8,1010,220,1610.0,1873.0,12
11.2,3,3.0,2350.0,1620.0,2.0,A0,0,9,1560,790,2000.0,4380.0,14
2.0,3,1.75,1650.0,7700.0,1.0,A0,0,8,1650,0,2020.0,7700.0,38
1.85,3,1.75,1710.0,6400.0,1.0,A0,0,7,1240,470,1600.0,6400.0,39
2.65,3,2.0,,5715.0,1.0,A0,0,7,1460,0,1400.0,5715.0,58
0.79,3,3.0,1530.0,9997.0,1.0,A0,0,6,1020,510,1410.0,9997.0,23
4.51,3,2.5,,1583.0,2.5,A0,0,8,1419,207,1400.0,1583.0,8
5.6,4,2.5,2070.0,11286.0,2.0,A0,0,8,2070,0,2440.0,10826.0,19
4.4,4,2.5,,9248.0,2.0,A0,0,8,1850,0,2080.0,8711.0,18
5.75,4,1.5,2480.0,6383.0,1.0,A0,0,7,1380,1100,1440.0,6000.0,69
13.25,5,3.75,3700.0,7920.0,3.0,A0,4,9,2900,800,2860.0,6360.0,32
1.77,3,2.5,1670.0,4020.0,2.0,A0,0,7,1670,0,1670.0,4020.0,6
2.854,3,2.5,1630.0,11592.0,2.0,A0,0,8,1630,0,1700.0,8850.0,28
4.2499,4,2.75,2910.0,6334.0,2.0,A0,0,8,2910,0,2790.0,6352.0,2
5.25,3,2.25,1900.0,46609.0,1.5,A0,0,7,1440,460,2460.0,43560.0,46
7.45,3,2.5,,10711.0,1.0,A1,4,9,1560,1430,2870.0,11476.0,39
3.6,3,2.75,2692.0,6197.0,2.0,A0,0,9,2692,0,2336.0,5700.0,8
3.49,3,1.75,1430.0,6818.0,1.0,A0,0,7,1430,0,,7210.0,43
3.1,4,2.0,1820.0,7102.0,1.0,A0,0,7,1220,600,1650.0,8184.0,65
3.55236,4,3.25,3444.0,5166.0,2.0,A0,0,8,2714,730,2848.0,5182.0,1
5.5,3,1.75,2240.0,6050.0,1.0,A0,0,8,1250,990,1720.0,6050.0,65
4.04,2,2.5,,1037.0,3.5,A0,0,8,1730,0,1280.0,1026.0,7
1.205,4,1.0,1230.0,8636.0,1.5,A0,0,6,1230,0,1168.0,8316.0,61
9.62,4,3.5,4440.0,10660.0,2.0,A0,0,11,4440,0,4390.0,9976.0,12
18.35,4,3.0,4460.0,6833.0,2.0,A0,0,10,3140,1320,3130.0,7450.0,60
2.155,4,2.5,1680.0,3000.0,2.0,A0,0,7,1680,0,1420.0,5500.0,12
2.37,4,2.5,1830.0,5175.0,2.0,A0,0,7,1830,0,1830.0,5175.0,12
5.475,4,2.5,2980.0,8107.0,2.0,A0,0,9,2980,0,2750.0,7760.0,15
2.32,5,1.5,1310.0,4800.0,1.5,A0,0,6,1110,200,,4800.0,86
5.6,3,1.75,1340.0,3900.0,2.0,A0,0,7,1340,0,1470.0,1611.0,115
2.0295,3,2.5,2100.0,6021.0,2.0,A0,0,7,2100,0,2091.0,7547.0,23
2.26,4,2.5,2810.0,6146.0,2.0,A0,0,9,2810,0,2810.0,6180.0,17
5.8,3,1.75,1960.0,5520.0,1.0,A0,0,7,1080,880,1720.0,5760.0,63
1.5,2,2.5,1560.0,5333.0,1.0,A0,0,5,780,780,1010.0,4800.0,68
3.66,2,1.0,1150.0,3000.0,1.0,A0,0,6,780,370,,5000.0,100
7.5075,4,3.5,2950.0,3737.0,2.0,A0,0,10,2270,680,,3581.0,3
5.04,3,2.5,1710.0,1904.0,2.0,A0,0,8,1140,570,1260.0,1316.0,12
9.845,5,3.25,3230.0,3825.0,2.0,A0,0,9,2480,750,,5100.0,1
2.0,4,1.5,1930.0,15531.0,2.0,A0,0,7,1930,0,1580.0,7800.0,36
2.3,4,1.5,1590.0,131551.0,1.0,A0,3,7,1590,0,2280.0,108028.0,49
3.0,3,2.5,1530.0,1131.0,3.0,A0,0,8,1530,0,1530.0,1445.0,6
2.05,2,1.75,1960.0,30144.0,1.0,A0,0,7,980,980,1960.0,10140.0,58
4.91,4,2.25,2170.0,7737.0,2.0,A0,0,8,2170,0,1850.0,8869.0,28
4.79,4,1.0,1120.0,7104.0,1.5,A0,0,7,1120,0,1370.0,7104.0,69
3.23,5,2.5,3004.0,5700.0,2.0,A0,0,9,3004,0,2665.0,5700.0,9
8.0,4,2.5,3220.0,22588.0,2.0,A0,0,10,3220,0,3220.0,22922.0,19
3.0,2,1.0,1840.0,81892.0,1.0,A0,0,6,1840,0,2550.0,40089.0,60
2.2,4,2.5,1677.0,7209.0,2.0,A0,0,7,1677,0,2236.0,7209.0,4
2.8,3,1.5,1240.0,15867.0,1.0,A0,0,7,1240,0,1570.0,9600.0,53
3.825,3,1.75,1840.0,4030.0,1.0,A0,0,7,1050,790,1840.0,5040.0,90
4.55,4,3.0,2290.0,5105.0,2.0,A0,0,8,2290,0,,5105.0,3
1.7,3,1.0,1380.0,9875.0,1.0,A0,0,7,1380,0,,6250.0,56
2.63,3,2.5,1590.0,7819.0,2.0,A0,0,7,1590,0,,7733.0,23
3.65,1,1.0,850.0,6567.0,1.0,A0,0,6,850,0,2160.0,9794.0,75
3.05,4,2.5,2300.0,7707.0,2.0,A0,0,8,2300,0,2320.0,6035.0,11
7.13,4,3.25,3680.0,5759.0,2.0,A0,0,9,2840,840,3620.0,6006.0,12
1.75,3,2.25,1640.0,4420.0,2.0,A0,0,7,1640,0,1230.0,6632.0,97
5.05,4,1.5,1780.0,5100.0,1.0,A0,0,7,1320,460,1880.0,5100.0,62
4.775,3,2.25,2700.0,4025.0,2.0,A0,0,8,1760,940,1580.0,4025.0,108
4.87,4,2.25,2170.0,7007.0,1.0,A0,0,8,1540,630,2040.0,7700.0,41
6.05,4,2.75,2720.0,54048.0,2.0,A0,0,8,2720,0,,37721.0,30
5.5,3,2.5,2750.0,35000.0,2.0,A0,0,9,2750,0,2780.0,35862.0,22
9.55,5,2.75,3190.0,16920.0,1.0,A0,3,9,1690,1500,3100.0,13100.0,39
5.25,2,1.0,1410.0,4500.0,1.0,A0,0,7,1020,390,1300.0,4500.0,76
9.77,3,2.25,2880.0,6092.0,2.0,A0,4,8,1920,960,2880.0,5308.0,32
2.575,3,2.25,1800.0,10500.0,2.0,A0,0,7,1800,0,1870.0,8555.0,20
3.75,4,2.25,,8267.0,2.0,A0,0,8,2120,0,2150.0,7746.0,19
4.11,4,2.5,,12047.0,2.0,A0,0,10,3560,0,,11250.0,27
4.15,3,2.0,1450.0,,1.5,A0,0,8,1450,0,1450.0,4275.0,115
0.81,3,1.0,770.0,9750.0,1.0,A0,0,6,770,0,1560.0,10707.0,74
3.0,4,1.5,1430.0,7232.0,1.5,A0,0,7,1430,0,1540.0,7232.0,67
1.875,3,1.0,970.0,7854.0,1.0,A0,0,7,970,0,1480.0,7800.0,35
3.718,4,2.0,2410.0,8712.0,1.0,A0,0,7,1260,1150,2220.0,6038.0,57
4.85,3,1.0,1140.0,7028.0,1.0,A0,0,8,1140,0,1350.0,6923.0,84
1.6295,3,1.75,1310.0,7314.0,1.0,A0,0,6,1310,0,,7314.0,55
5.275,2,2.5,3090.0,47044.0,1.0,A0,0,10,2250,840,1860.0,62829.0,36
2.3995,3,2.25,1654.0,8479.0,2.0,A0,0,7,1654,0,1654.0,8479.0,20
5.232,5,3.75,2980.0,4635.0,3.0,A0,0,8,2980,0,1100.0,5150.0,18
1.9995,3,2.25,1570.0,8767.0,1.0,A0,0,7,1180,390,1570.0,7434.0,25
4.5,4,2.5,2400.0,10070.0,1.0,A0,0,7,1510,890,2030.0,9964.0,48
4.749,3,2.0,1280.0,960.0,2.0,A0,0,9,1040,240,1280.0,1173.0,1
4.9,3,2.25,1700.0,8800.0,1.0,A0,0,7,850,850,2180.0,8960.0,46
2.4,3,1.0,1390.0,8333.0,1.0,A0,0,7,1390,0,1320.0,7090.0,33
1.3,4,1.0,1030.0,6621.0,1.0,A0,0,6,1030,0,1420.0,6631.0,60
9.55,5,2.5,3050.0,8200.0,1.0,A0,4,8,1650,1400,2970.0,8792.0,53
1.5,3,1.0,1300.0,8316.0,1.0,A0,0,6,1300,0,1260.0,8316.0,61
1.217,2,1.0,1090.0,9994.0,1.0,A0,0,7,1090,0,1090.0,11700.0,61
5.5,3,1.5,1990.0,5978.0,1.5,A1,4,7,1990,0,,6221.0,89
2.705,3,2.5,,4000.0,2.0,A0,0,8,1930,0,2050.0,4000.0,1
21.75,5,4.25,4860.0,9453.0,1.5,A0,1,10,3100,1760,3150.0,8557.0,110
4.1,4,3.0,3110.0,18843.0,2.0,A0,0,9,3110,0,3080.0,14735.0,20
3.45,3,2.0,1640.0,9972.0,1.0,A0,0,7,1640,0,1680.0,10165.0,38
3.149,3,2.5,2160.0,59241.0,1.0,A0,0,7,2160,0,2290.0,125017.0,8
15.75,4,2.5,2780.0,11904.0,1.0,A0,1,8,1730,1050,3590.0,13860.0,64
4.51,2,2.0,1550.0,2400.0,1.5,A0,0,7,1550,0,1180.0,1224.0,115
1.9,3,1.0,1080.0,4930.0,1.0,A0,0,6,1080,0,1100.0,5950.0,65
3.705,3,1.75,1880.0,9360.0,1.0,A0,0,7,940,940,1390.0,7200.0,74
14.25,4,2.75,2930.0,25697.0,1.0,A0,0,9,2310,620,3810.0,20681.0,51
2.55,3,1.0,1030.0,7620.0,1.0,A0,0,7,1030,0,,7560.0,62
3.64,3,1.75,1250.0,7030.0,1.0,A0,0,7,1250,0,,7210.0,50
12.5,4,4.0,4420.0,16526.0,2.0,A0,0,11,4420,0,3510.0,50447.0,2
3.55,4,2.5,3000.0,9460.0,2.0,A0,0,9,3000,0,3000.0,8450.0,14
3.571,3,1.75,1840.0,7350.0,1.0,A0,0,8,1310,530,,7000.0,39
13.25,5,4.0,4700.0,22326.0,2.0,A0,0,11,4700,0,4730.0,27110.0,13
6.125,5,2.75,3320.0,10500.0,1.0,A0,0,7,2020,1300,1840.0,10425.0,52
5.4,4,2.75,2820.0,13193.0,1.0,A0,0,8,1860,960,2580.0,13193.0,50
5.75,3,2.0,2660.0,257875.0,1.0,A0,2,8,1530,1130,1710.0,64033.0,39
7.95,5,4.0,3400.0,5000.0,2.0,A0,0,8,2320,1080,1910.0,5000.0,115
4.15,3,1.5,1970.0,3400.0,1.5,A0,0,8,1420,550,1940.0,4000.0,86
8.325,3,2.25,2850.0,6281.0,2.0,A0,2,7,1900,950,1680.0,7006.0,68
2.9499,4,2.5,1960.0,7133.0,2.0,A0,0,7,1960,0,,6705.0,13
4.725,4,2.5,2610.0,7254.0,1.0,A0,0,8,1610,1000,2250.0,7407.0,40
23.25,4,4.25,4890.0,15188.0,2.0,A0,2,11,3090,1800,3470.0,16201.0,16
5.1,4,1.75,1760.0,5356.0,1.0,A0,0,7,920,840,1680.0,5184.0,65
2.99,3,2.5,1850.0,17808.0,1.0,A0,0,8,1210,640,2260.0,16754.0,33
5.85,3,2.5,2400.0,6474.0,1.0,A0,2,8,1560,840,2340.0,10856.0,51
4.8,3,1.75,2040.0,6000.0,1.0,A0,0,7,1120,920,1530.0,6250.0,57
2.3,3,1.0,820.0,5150.0,1.0,A0,0,6,820,0,1100.0,5150.0,97
0.9,3,1.0,1380.0,7334.0,1.0,A0,0,7,980,400,1910.0,7859.0,34
3.0,4,2.25,2330.0,11400.0,1.0,A0,0,8,2330,0,2640.0,10200.0,41
4.0,5,1.75,2020.0,5100.0,1.5,A0,0,7,1320,700,1130.0,5100.0,104
3.6,3,1.5,1180.0,1231.0,3.0,A0,0,7,1180,0,,3360.0,7
4.9,4,3.0,2020.0,4300.0,1.5,A0,0,6,2020,0,1290.0,3440.0,115
4.79663,3,2.0,1230.0,6802.0,1.5,A0,0,7,1230,0,1850.0,6398.0,75
4.965,3,1.0,1300.0,6710.0,1.0,A0,0,6,1300,0,,9946.0,63
3.85,4,2.5,2680.0,11998.0,1.0,A0,3,8,1510,1170,,12746.0,55
3.548,3,2.0,1970.0,7000.0,1.0,A0,0,8,1970,0,1970.0,7365.0,29
5.13,3,2.25,2030.0,7350.0,1.0,A0,0,7,1190,840,1950.0,7350.0,38
3.71,4,2.5,1530.0,8375.0,1.0,A0,0,7,1020,510,1650.0,9794.0,41
2.5,2,2.0,970.0,5000.0,1.0,A0,0,7,970,0,1540.0,5000.0,32
8.0,3,2.5,2520.0,3750.0,2.0,A0,1,9,2520,0,2250.0,6200.0,20
4.65,4,2.5,2050.0,34222.0,2.0,A0,0,8,2050,0,2240.0,51400.0,26
4.1,3,2.5,1650.0,4218.0,2.0,A0,0,8,1650,0,1650.0,4559.0,15
2.35,2,1.0,1400.0,4500.0,1.0,A0,0,7,900,500,1400.0,5500.0,93
1.55,3,2.0,1310.0,7332.0,1.0,A0,0,7,1310,0,1530.0,7362.0,28
4.9,3,2.25,1540.0,1005.0,3.0,A0,0,8,1540,0,1510.0,1501.0,7
2.24,3,2.25,1920.0,7840.0,2.0,A0,0,8,1920,0,2170.0,7210.0,33
3.25,3,1.75,1830.0,9620.0,1.0,A0,0,8,1830,0,1990.0,8280.0,37
1.9,3,1.0,1360.0,5967.0,1.0,A0,0,6,1360,0,1360.0,6052.0,61
1.7,3,2.25,1350.0,6775.0,1.0,A0,0,7,930,420,1460.0,7210.0,34
2.6,3,1.0,2320.0,,1.0,A0,0,7,1160,1160,1230.0,6075.0,55
1.6,4,1.5,1920.0,11595.0,1.0,A0,0,7,1920,0,1400.0,10550.0,53
8.75,3,2.75,2750.0,18029.0,1.0,A0,2,9,1810,940,2850.0,10021.0,37
3.87,4,2.5,2060.0,6958.0,1.0,A0,0,7,1220,840,1760.0,7350.0,41
7.5,4,3.5,3920.0,11086.0,2.0,A0,0,10,3920,0,3740.0,10880.0,16
6.5,6,3.0,2480.0,12000.0,2.0,A0,0,8,2480,0,2220.0,8580.0,43
5.45,4,2.25,1890.0,4300.0,1.5,A0,0,7,1350,540,1830.0,3800.0,97
7.75,5,3.5,3150.0,4120.0,2.0,A0,0,8,2460,690,2080.0,4160.0,104
3.44,4,2.25,1880.0,9727.0,1.0,A0,0,7,1100,780,1790.0,10274.0,36
6.175,3,2.5,2420.0,198198.0,2.0,A0,0,9,2420,0,,179467.0,18
3.9,4,2.25,3360.0,10810.0,2.0,A0,0,9,3360,0,2590.0,10810.0,27
1.74,3,1.5,1180.0,11579.0,1.0,A0,0,7,1180,0,1780.0,22486.0,53
28.13,5,6.25,8670.0,64033.0,2.0,A0,4,13,6120,2550,4140.0,81021.0,50
12.75,4,3.25,3030.0,5164.0,1.5,A0,0,9,2700,330,1890.0,4415.0,90
1.63,4,1.75,1650.0,6900.0,1.0,A0,0,7,910,740,1540.0,7645.0,37
20.85,3,3.5,3080.0,6495.0,2.0,A0,3,11,2530,550,4120.0,8620.0,19
1.65,3,1.5,1070.0,8886.0,1.0,A0,0,7,1070,0,1730.0,9461.0,31
5.655,2,1.75,1640.0,6750.0,1.0,A0,0,8,1340,300,1760.0,7490.0,76
2.12,3,2.25,1490.0,9600.0,1.0,A0,0,7,1170,320,1590.0,10104.0,28
2.37,5,4.0,2900.0,9779.0,2.0,A0,0,7,1950,950,1360.0,8000.0,78
1.6,4,2.0,1540.0,9279.0,1.0,A0,0,7,1540,0,1540.0,5110.0,60
2.35,3,2.5,1760.0,10137.0,2.0,A0,0,8,1760,0,2000.0,6935.0,5
1.4495,2,1.0,990.0,6448.0,1.0,A0,0,7,990,0,1130.0,7200.0,67
9.85,5,4.5,4140.0,7924.0,2.0,A0,0,10,4140,0,,8410.0,10
11.7,5,2.5,3370.0,8113.0,2.0,A0,0,9,3370,0,,8113.0,10
7.6,4,2.5,3650.0,,2.0,A0,0,9,3650,0,3150.0,6442.0,9
0.95,1,1.0,480.0,4560.0,1.0,A0,0,5,480,0,890.0,4803.0,93
3.75,2,2.0,1510.0,,1.0,A0,0,8,1510,0,1440.0,3921.0,9
2.8925,3,2.5,2280.0,213879.0,2.0,A0,0,8,2280,0,2380.0,178160.0,21
1.265,3,1.0,1320.0,5000.0,1.5,A0,0,7,1320,0,1320.0,4179.0,103
3.59,4,3.0,2010.0,8171.0,2.0,A0,0,8,2010,0,2090.0,8203.0,42
5.2495,5,2.25,2680.0,13292.0,1.0,A0,0,8,1340,1340,2220.0,13181.0,39
2.9,3,2.5,1780.0,1754.0,3.0,A0,0,8,1780,0,1780.0,1607.0,8
14.25,4,3.25,3860.0,7199.0,2.0,A0,1,9,2870,990,2940.0,9600.0,10
7.05,3,2.25,2130.0,11782.0,1.0,A0,0,8,1590,540,2700.0,11782.0,38
7.69,4,3.25,3090.0,67518.0,2.0,A0,0,10,3090,0,,65775.0,27
0.45,3,1.0,1260.0,7500.0,1.0,A0,0,6,1260,0,1260.0,7500.0,61
3.6,3,1.75,1750.0,,1.0,A0,0,7,1330,420,1750.0,16050.0,37
0.0,1,0.0,670.0,43377.0,1.0,A0,0,3,670,0,1160.0,42882.0,49
4.85,4,1.5,1790.0,3420.0,1.0,A0,0,7,1020,770,1680.0,3420.0,92
1.838,2,1.75,1290.0,1624.0,2.0,A0,0,8,1290,0,1410.0,1963.0,1
3.449,3,1.5,1450.0,7000.0,1.0,A0,0,7,1450,0,,7245.0,60
4.29058,4,2.75,2910.0,7467.0,2.0,A0,0,8,2910,0,2790.0,7868.0,2
3.675,5,3.25,4240.0,226097.0,2.0,A0,0,8,3410,830,2980.0,217800.0,35
3.3,3,2.5,2160.0,10200.0,1.0,A0,0,7,1360,800,2010.0,7850.0,37
3.275,3,1.0,,10752.0,1.5,A0,0,7,990,0,,7600.0,86
6.72,3,1.75,2560.0,4800.0,1.0,A0,0,7,1280,1280,1620.0,4800.0,104
6.55,5,3.0,2500.0,11779.0,1.0,A0,0,8,1550,950,2580.0,12055.0,44
5.55,3,1.75,1940.0,7306.0,1.0,A0,0,8,1470,470,2360.0,8865.0,33
3.25,2,1.75,1800.0,224769.0,1.0,A0,0,7,1420,380,1620.0,112384.0,65
18.25,5,4.25,6510.0,16471.0,2.0,A0,3,11,3250,3260,4480.0,16471.0,35
4.58,4,2.5,2590.0,6394.0,2.0,A0,0,8,2590,0,,5328.0,12
5.35,2,2.0,1210.0,740.0,2.0,A0,0,8,780,430,1480.0,1171.0,1
4.522,3,1.75,1460.0,4000.0,1.0,A0,2,7,730,730,1360.0,4000.0,86
4.85,3,3.0,4120.0,60392.0,2.0,A0,2,9,3180,940,2770.0,64033.0,21
3.73,2,1.0,1110.0,5413.0,1.0,A0,0,6,890,220,1300.0,5413.0,78
2.41,3,0.75,1270.0,10092.0,1.0,A0,0,7,1270,0,1300.0,10375.0,44
4.4,2,1.0,1640.0,5200.0,1.0,A0,0,7,1040,600,,5040.0,78
2.7495,3,1.0,1060.0,9525.0,1.0,A0,0,7,1060,0,1630.0,9525.0,49
6.34,4,1.75,2170.0,4600.0,1.0,A0,0,7,1270,900,1750.0,4000.0,65
4.25,2,1.0,950.0,4500.0,1.0,A0,2,7,850,100,1670.0,4000.0,89
4.1225,4,2.0,1690.0,3250.0,1.5,A0,0,7,1550,140,,3250.0,114
5.94,2,2.5,1640.0,1953.0,2.0,A0,0,10,1640,0,1820.0,2653.0,1
4.2,4,2.5,2370.0,15336.0,2.0,A0,0,8,2370,0,2110.0,15925.0,20
3.25,2,2.5,1170.0,1811.0,2.0,A0,0,8,1170,0,1250.0,3146.0,14
2.2,3,2.0,1380.0,8682.0,1.0,A0,0,7,1380,0,1410.0,10594.0,49
2.12,2,1.0,930.0,,1.0,A0,2,7,930,0,1910.0,7194.0,63
12.25,4,3.0,4120.0,14021.0,2.0,A0,0,11,4120,0,4390.0,14684.0,10
6.25,3,2.0,1940.0,4500.0,1.0,A0,3,7,1090,850,,4500.0,89
5.75,3,1.75,1970.0,54450.0,1.0,A0,0,8,1570,400,,36677.0,35
2.525,3,2.25,2310.0,7200.0,2.0,A0,0,8,2310,0,1960.0,7201.0,25
5.8,3,2.5,2370.0,,2.0,A0,0,9,2370,0,2500.0,8221.0,25
11.34,4,3.25,4330.0,26162.0,2.0,A0,0,11,4330,0,5110.0,26319.0,18
5.2495,3,2.5,2660.0,4975.0,2.0,A0,0,8,2660,0,1840.0,6653.0,1
1.945,4,2.25,1700.0,7056.0,2.0,A0,0,7,1700,0,,6025.0,16
0.91,2,1.0,870.0,8487.0,1.0,A0,0,6,870,0,1350.0,6850.0,71
24.57,4,4.25,5040.0,16048.0,1.0,A0,3,10,3420,1620,3960.0,14000.0,65
12.4,4,3.0,2860.0,10292.0,1.0,A0,0,8,2860,0,1840.0,10273.0,62
2.935,4,2.75,2500.0,26400.0,1.0,A0,0,8,1780,720,2180.0,31900.0,38
3.9995,3,3.0,,1568.0,3.0,A0,0,8,1530,0,1460.0,1224.0,3
4.95,3,1.0,1660.0,7650.0,1.5,A0,0,7,1350,310,,5760.0,105
2.5,4,2.5,2160.0,6825.0,2.0,A0,0,8,2160,0,,7035.0,21
8.0799,4,3.5,3560.0,6562.0,2.0,A0,0,10,3560,0,3710.0,6562.0,1
